[[[ 0.30615628  0.27441126  0.28264176  0.61087017  0.22111216]],0.218514797562]
[[[ 0.04067607  0.26577168  0.51213686  0.96888286  0.42724941]],0.232320860951]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.217331659533]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.217331659533]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.94444444  0.94444444  0.94444444  0.94444444  0.94444444]],0.220643360554]
[[[ 0.05555556  0.94444444  0.94444444  0.94444444  0.94444444]],0.33201723912]
[[[ 0.72222222  0.01851852  0.01851852  0.01851852  0.01851852]],0.254160231679]
[[[ 0.27777778  0.01851852  0.01851852  0.01851852  0.01851852]],0.240696454116]
[[[ 0.16666667  0.99382716  0.99382716  0.99382716  0.99382716]],0.252735576498]
[[[ 0.83744856  0.99794239  0.99794239  0.99794239  0.99794239]],0.220155477658]
[[[ 0.38477366  0.99931413  0.99931413  0.99931413  0.99931413]],0.220116269491]
[[[ 0.61111111  0.00617284  0.00617284  0.00617284  0.99382716]],0.270863486068]
[[[  4.46044810e-01   9.99771376e-01   9.99771376e-01   9.99771376e-01
    2.28623685e-04]],0.334812821921]
[[[  5.31550069e-01   2.28623685e-04   2.28623685e-04   2.28623685e-04
    9.99771376e-01]],0.286429577206]
[[[  9.99991532e-01   8.46754390e-06   8.46754390e-06   8.46754390e-06
    8.46754390e-06]],0.263220535545]
[[[  4.91312300e-01   9.99974597e-01   9.99974597e-01   9.99974597e-01
    2.54026317e-05]],0.335367422948]
[[[  8.90946502e-01   6.85871056e-04   6.85871056e-04   6.85871056e-04
    6.85871056e-04]],0.261975015513]
[[[  3.40877915e-01   2.28623685e-04   2.28623685e-04   2.28623685e-04
    9.99771376e-01]],0.352108860571]
[[[  4.76731189e-01   2.54026317e-05   2.54026317e-05   2.54026317e-05
    9.99974597e-01]],0.291421807799]
[[[ 0.80246067  0.11110264  0.11110264  0.11108571  0.99999153]],0.224443450908]
[[[  2.22146014e-01   7.62078951e-05   7.62078951e-05   7.62078951e-05
    7.62078951e-05]],0.256386998016]
[[[ 0.81091128  0.99999153  0.99999153  0.99999153  0.11110264]],0.281216679264]
[[[  8.46754390e-06   8.46754390e-06   8.46754390e-06   8.46754390e-06
    8.46754390e-06]],0.0379793315529]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.220273705621]
