[[[ 0.59956273  0.12158244  0.696603    0.27616623  0.76809768]],70.3102874867]
[[[ 0.10929228  0.7174498   0.44539638  0.44622562  0.34900933]],32.0419713915]
[[[ 0.78010277  0.16146512  0.00875828  0.97013987  0.63507394]],20.8972442345]
[[[ 0.40643973  0.99775859  0.37418222  0.70517393  0.23614875]],29.1632449015]
[[[ 0.61896828  0.57144741  0.63068938  0.53341814  0.69335313]],20.2402709293]
[[[ 0.54932542  0.93770159  0.51343568  0.22234862  0.76176456]],20.0760511646]
[[[ 0.32133562  0.02555922  0.30175063  0.55982652  0.81450125]],34.5576445079]
[[[ 0.27120732  0.61911642  0.73452622  0.59974402  0.55796304]],19.9774128174]
[[[ 0.7040072   0.25399906  0.6900579   0.40270026  0.48293221]],18.9009991735]
[[[ 0.75191731  0.44320227  0.64479573  0.32403334  0.96803363]],20.3465867406]
[[[ 0.21496615  0.31769094  0.07016684  0.33792993  0.72240097]],21.0836326344]
[[[ 0.72955887  0.92325396  0.14320522  0.33788733  0.36870914]],25.6576352568]
[[[ 0.12838543  0.31294125  0.34166894  0.15405953  0.8944915 ]],20.027211827]
[[[ 0.50464628  0.41023982  0.36230431  0.71137471  0.58453227]],20.4681136681]
[[[ 0.90869322  0.45926553  0.84503634  0.63731811  0.33472631]],22.9432284611]
[[[ 0.58555969  0.10974328  0.37982438  0.9481087   0.97620494]],20.7605463604]
[[[ 0.26205702  0.04056245  0.86375217  0.95889707  0.17948131]],27.0694762009]
[[[ 0.37214328  0.75774248  0.64243597  0.28501183  0.93845526]],19.9193964913]
[[[ 0.4956688   0.64055083  0.74479261  0.67844146  0.13004605]],27.6798723291]
[[[ 0.10507353  0.61844175  0.7329657   0.12545234  0.06185276]],23.3248111379]
[[[ 0.62316764  0.14056447  0.50971487  0.15342997  0.28152764]],19.1677002852]
[[[ 0.30615628  0.27441126  0.28264176  0.61087017  0.22111216]],20.7745490644]
[[[ 0.04067607  0.26577168  0.51213686  0.96888286  0.42724941]],30.0318099691]
[[[ 0.5  0.5  0.5  0.5  0.5]],20.4513081081]
[[[ 0.5  0.5  0.5  0.5  0.5]],20.4513081081]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.94444444  0.94444444  0.94444444  0.94444444  0.94444444]],23.3112130966]
[[[ 0.05555556  0.94444444  0.94444444  0.94444444  0.94444444]],112.388095797]
[[[ 0.72222222  0.01851852  0.01851852  0.01851852  0.01851852]],40.1448846586]
[[[ 0.27777778  0.01851852  0.01851852  0.01851852  0.01851852]],37.8662631619]
[[[ 0.16666667  0.99382716  0.99382716  0.99382716  0.99382716]],57.1865134919]
[[[ 0.83744856  0.99794239  0.99794239  0.99794239  0.99794239]],23.1595241769]
[[[ 0.38477366  0.99931413  0.99931413  0.99931413  0.99931413]],22.4419192536]
[[[ 0.61111111  0.00617284  0.00617284  0.00617284  0.99382716]],26.0391232792]
[[[  4.46044810e-01   9.99771376e-01   9.99771376e-01   9.99771376e-01
    2.28623685e-04]],62.8629786177]
[[[  5.31550069e-01   2.28623685e-04   2.28623685e-04   2.28623685e-04
    9.99771376e-01]],31.5382643698]
[[[  9.99991532e-01   8.46754390e-06   8.46754390e-06   8.46754390e-06
    8.46754390e-06]],48.9445474528]
[[[  4.91312300e-01   9.99974597e-01   9.99974597e-01   9.99974597e-01
    2.54026317e-05]],63.7371773179]
[[[  8.90946502e-01   6.85871056e-04   6.85871056e-04   6.85871056e-04
    6.85871056e-04]],48.4857707657]
[[[  3.40877915e-01   2.28623685e-04   2.28623685e-04   2.28623685e-04
    9.99771376e-01]],42.5957719936]
[[[  4.76731189e-01   2.54026317e-05   2.54026317e-05   2.54026317e-05
    9.99974597e-01]],33.36014109]
[[[ 0.80246067  0.11110264  0.11110264  0.11108571  0.99999153]],24.0398454218]
[[[  2.22146014e-01   7.62078951e-05   7.62078951e-05   7.62078951e-05
    7.62078951e-05]],44.8534909039]
[[[ 0.81091128  0.99999153  0.99999153  0.99999153  0.11110264]],49.3840325805]
[[[  8.46754390e-06   8.46754390e-06   8.46754390e-06   8.46754390e-06
    8.46754390e-06]],2.78764478028]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
[[[ 0.5  0.5  0.5  0.5  0.5]],23.7802574502]
