[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
[[[ 0.5  0.5  0.5  0.5  0.5]],0.358024657541]
